     1078	2019-03-01 07:39:59	1	0	1	0
       28	2019-03-01 08:13:51	1	0	1	0
       50	2019-03-01 08:43:27	1	0	1	0
     2051	2019-03-01 08:54:02	1	0	1	0
     1066	2019-03-01 08:59:17	1	0	1	0
        1	2019-03-01 09:03:59	1	0	1	0
     1021	2019-03-01 09:10:35	1	0	1	0
       33	2019-03-01 09:14:57	1	0	1	0
       32	2019-03-01 09:20:51	1	0	1	0
       41	2019-03-01 09:24:18	1	0	1	0
     1080	2019-03-01 09:28:29	1	0	1	0
        3	2019-03-01 09:33:29	1	0	1	0
       44	2019-03-01 09:39:04	1	0	1	0
       10	2019-03-01 09:43:35	1	0	1	0
       29	2019-03-01 09:43:47	1	0	1	0
     1081	2019-03-01 09:51:40	1	0	1	0
       28	2019-03-01 09:54:49	1	1	1	0
       50	2019-03-01 10:04:49	1	1	1	0
       27	2019-03-01 10:08:16	1	0	1	0
       50	2019-03-01 10:20:50	1	0	1	0
        2	2019-03-01 10:20:57	1	0	1	0
       48	2019-03-01 10:27:05	1	0	1	0
       28	2019-03-01 10:29:40	1	0	1	0
     1031	2019-03-01 11:02:52	1	0	1	0
     1054	2019-03-01 11:02:57	1	0	1	0
     1078	2019-03-01 11:57:44	1	1	1	0
     2051	2019-03-01 12:04:35	1	1	1	0
     1081	2019-03-01 12:05:04	1	1	1	0
       10	2019-03-01 12:31:57	1	1	1	0
     1021	2019-03-01 12:34:42	1	1	1	0
       44	2019-03-01 12:40:17	1	1	1	0
     1080	2019-03-01 12:41:38	1	1	1	0
     1033	2019-03-01 12:50:44	1	0	1	0
     2051	2019-03-01 13:03:35	1	0	1	0
       28	2019-03-01 13:10:36	1	1	1	0
       50	2019-03-01 13:11:31	1	1	1	0
       41	2019-03-01 13:18:07	1	1	1	0
        3	2019-03-01 13:52:45	1	1	1	0
     1031	2019-03-01 14:00:45	1	1	1	0
       50	2019-03-01 14:02:36	1	0	1	0
     1081	2019-03-01 14:03:01	1	0	1	0
     1080	2019-03-01 14:04:35	1	0	1	0
       43	2019-03-01 14:04:53	1	0	1	0
       44	2019-03-01 14:06:32	1	0	1	0
       32	2019-03-01 14:12:32	1	1	1	0
     2051	2019-03-01 14:12:35	1	1	1	0
       33	2019-03-01 14:13:00	1	1	1	0
       41	2019-03-01 14:43:12	1	0	1	0
       33	2019-03-01 14:50:39	1	0	1	0
       32	2019-03-01 14:50:44	1	0	1	0
     2051	2019-03-01 14:50:45	1	0	1	0
       28	2019-03-01 14:58:21	1	0	1	0
       43	2019-03-01 15:38:01	1	1	1	0
        3	2019-03-01 15:53:39	1	0	1	0
       28	2019-03-01 16:21:54	1	1	1	0
        2	2019-03-01 16:27:35	1	1	1	0
       50	2019-03-01 16:36:39	1	1	1	0
     1081	2019-03-01 16:51:41	1	1	1	0
     1080	2019-03-01 16:55:32	1	1	1	0
     1066	2019-03-01 17:10:45	1	1	1	0
       33	2019-03-01 17:12:33	1	1	1	0
        3	2019-03-01 17:21:19	1	1	1	0
       48	2019-03-01 17:28:09	1	1	1	0
       42	2019-03-01 17:43:19	1	0	1	0
       44	2019-03-01 17:47:02	1	1	1	0
     2051	2019-03-01 17:52:53	1	1	1	0
       41	2019-03-01 19:10:24	1	1	1	0
       29	2019-03-01 19:10:30	1	1	1	0
       27	2019-03-01 19:10:54	1	1	1	0
       32	2019-03-01 19:10:58	1	1	1	0
        1	2019-03-01 19:13:29	1	1	1	0
       36	2019-03-01 19:13:45	1	1	1	0
       43	2019-03-01 19:13:58	1	0	1	0
       43	2019-03-01 19:24:09	1	1	1	0
     1033	2019-03-01 19:24:11	1	1	1	0
     1060	2019-03-02 08:21:16	1	0	1	0
     1054	2019-03-02 08:35:09	1	0	1	0
     1060	2019-03-02 08:59:45	1	1	1	0
        1	2019-03-02 09:40:35	1	0	1	0
       47	2019-03-02 09:42:22	1	0	1	0
     1031	2019-03-02 09:42:24	1	0	1	0
     1054	2019-03-02 09:42:30	1	0	1	0
       32	2019-03-02 10:28:47	1	0	1	0
       48	2019-03-02 10:39:53	1	0	1	0
       29	2019-03-02 10:51:31	1	0	1	0
       27	2019-03-02 10:55:32	1	0	1	0
        1	2019-03-02 14:03:58	1	1	1	0
       29	2019-03-02 14:19:27	1	1	1	0
       29	2019-03-02 14:19:39	1	0	1	0
       28	2019-03-02 15:57:04	1	0	1	0
       47	2019-03-02 17:00:26	1	1	1	0
